dut_id:56100DLCQ00016 result:PASS time:31.154 device_config: G950-15970-04 station_id: MT5_FVN-E2F3-G01_FATP-AUDIO_BJ25A-01
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,57,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,TRUE,'x' is True,,,
initial_dut_temperature,battery_temp,25.4,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None,,,
aow_info,ssid,"""MT5-G01-FATP-AUDIO01""",'x' is not None,,,
aow_info,freq,"""5700""",'x' is not None,,,
aow_info,rssi,"""-26""",'x' is not None,,,
DeviceInit,connection_type,"""WIFI""",'x' is not None,,,
mic_1_sens_functional,mic-1_sens_functional,-37.255,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.255,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-37.655,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.618,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.582,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.543,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.498,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.469,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.46,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.457,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.482,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.496,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.494,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.475,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.444,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.413,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.388,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.376,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.365,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.356,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.345,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.308,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.265,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.239,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.249,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.246,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.222,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.2,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.19,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.214,-inf , +inf,-inf , +inf
